,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
183,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,383.16086359931063,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.4
184,exchange-4_cpc_results.csv,383.16333158158267,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.4
185,exchange-3_cpc_results.csv,383.17067076741364,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.4
186,exchange-2_cpm_results.csv,383.1830872144836,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.4
187,TravelTime_387.csv,383.1849434998137,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.4
188,rogue_agent_key_hold.csv,383.1930268482381,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.4
189,exchange-4_cpm_results.csv,383.1991644234256,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.4
190,speed_t4013.csv,383.20839875117775,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.4
191,,,,,,,,,
192,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
193,Pen-Based Recognition of Handwritten Text (Local),576.8536357841317,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.5
194,Speech Accent Data,577.7000406660866,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.5
195,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,579.43735393559,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.5
196,exchange-4_cpc_results.csv,579.439821917862,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.5
197,exchange-3_cpc_results.csv,579.447161103693,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.5
198,exchange-2_cpm_results.csv,579.459577550763,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.5
199,TravelTime_387.csv,579.4614338360931,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.5
200,rogue_agent_key_hold.csv,579.4695171845175,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.5
201,exchange-4_cpm_results.csv,579.475654759705,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.5
202,speed_t4013.csv,579.4848890874571,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.5
203,,,,,,,,,
